JD RV eRV
2455777.57781063 1.51545169288724 0.969018768196325
2455778.62274934 0.384854385701225 1.28802914764357
2455779.68806758 0.304326576785644 0.959518856876714
2455782.63985252 1.46911533490469 1.23924869488661
2455802.52366171 2.52046935484323 1.05396922717087
2455803.55551215 1.71983800287032 1.08874559071132
2455804.50617639 1.69493764702044 1.20021247953951
2455805.50187119 -1.28057009196037 0.958410148652878
2455807.51110498 -0.142086762314569 0.958305669393878
2455809.59443943 2.54516190819793 0.93916707638845
2455810.54669791 0.383057676399924 0.94144397964136
2455835.49883763 -0.0959137280382444 1.0084365893497
2455836.48134542 0.830804609129982 0.943252173555777
2455837.47875957 -1.99640338603229 0.95441433944169
2455839.48260413 0.812387855357894 0.923078947425198
2455840.48460209 -1.69883493311049 0.978617345415872
2455841.49425022 -1.21453439371779 1.01126703866215
2455842.48475681 2.83587015980563 0.949216802058352
2455844.4782007 -2.37487639292594 1.05272585823664
2455845.4942388 -0.543001000234515 0.943196152107354
2455992.88068255 -0.946966847265904 1.01192489628643
2455994.88511398 -0.195327945731416 1.11030623644182
2456064.78310066 -0.84287210966783 1.06453679219266
2456078.76110756 -3.12131311172499 0.979414545431101
2456079.69780111 -1.64139903047071 0.988553715516612
2456080.76081626 -0.669546615162819 0.944596681498924
2456081.76931458 -1.8006128697745 0.931828434687788
2456082.73175714 -1.852415739227 1.28079593106514
2456083.70307591 -1.05080119767809 0.983554480932198
2456085.7582927 -0.825062824716465 0.944218283107262
2456087.76372257 -0.310312478813008 1.01385599873422
2456088.80523224 -1.97342781422622 0.974518255066959
2456089.6824904 0.561421820085582 1.0273654069542
2456094.77751947 -1.3027269573561 0.932684869025994
2456102.58681982 -1.48419992083456 0.986306784651767
2456117.54847214 -1.38022342517437 0.931420362684928
2456357.90331722 -2.40933048308864 1.02578257875422
2456360.89396794 -0.291637984876006 1.07251909496701
2456361.89476063 -2.16109753002306 1.1063049309016
2456363.90597725 -1.08898980704208 1.03333672152143
2456364.89363292 -2.81018260323639 1.06435832007062
2456365.88751615 -1.899826487658 1.00919878705663
2456367.90444068 -2.37370859339068 1.06109369866475
2456368.8925483 -1.57094218913928 1.06690226313451
2456369.90882975 -2.12276748626946 1.01248381350077
2456371.91332313 -1.14034374309904 1.14084322534102
2456372.90424358 -2.71449403908268 1.00775024578177
2456373.89782625 -0.351195538312234 0.970596008629375
2456417.93551973 -0.460575737495259 1.0013679468074
2456418.90702374 -0.180963131698354 1.0150166414172
2456419.7948782 -2.00590105261475 0.811169604083395
2456420.813393 -1.31796599140093 0.806437855083769
2456421.92697086 2.24241432115979 0.877996080194959
2456422.92755988 -1.18474130475917 1.02992758292328
2456423.83528408 0.21838380656883 1.1189299518033
2456424.66066489 -0.102889426904389 1.12945383537911
2456426.82344712 -2.23616393531226 0.809551143146301
2456427.90970051 -1.09682449587554 1.30821209162986
2456428.913935 -0.966639583978263 0.869795339390279
