JD RV eRV
2455760.76052 2.52701614560185 1.55206314304541
2455761.79157 5.03526710090951 1.66481230173254
2455762.83271 2.99685393708431 1.49251465654445
2455763.77752 2.82632506040339 1.70883000909979
2455768.75479 -0.621905060783939 1.46727638841494
2455769.76487 1.11197275718261 1.5179262169157
2455770.7719 -0.281212126066684 1.62984661855035
2455781.75977 0.85385121660683 1.55206314304541
2455787.8874 0.936152187401287 1.77098842458103
2455788.91751 1.13007287330574 1.79780421625938
2455789.78086 1.10783695893136 1.7
2455790.84818 2.14137419241961 1.5864740779477
2455791.90215 1.39247069750539 1.7353962083628
2455792.85422 4.18398695209172 1.56064089399195
2455793.72985 1.00076812084263 1.59511755052723
2455794.78554 -0.0287722692642974 1.7353962083628
2455795.88831 1.45898176551236 1.53495928284759
2455796.73302 3.13945739275205 1.59511755052723
2455797.74539 0.408235481823021 1.43391073641284
2455798.84563 -2.30939768875324 1.61245154965971
2455806.80618 2.12077879175787 1.97891384350103
2455808.81412 -6.17124668494141 1.97891384350103
2455809.8823 -6.7789786024906 1.66481230173254
2455810.88909 -1.28781452833525 1.47566933965574
2455811.83292 0.166701816608318 1.43391073641284
2455814.7225 -1.00063206805017 1.46727638841494
2455824.75763 0.154419931421506 1.79780421625938
2455839.74705 2.34935600578555 1.62984661855035
2455841.77226 -1.75673947636853 1.80676506497109
2455843.70702 -3.36928930145656 1.62114157308978
2455850.71302 1.76367489980146 1.67358895789856
2455851.70715 4.16906586139589 1.5864740779477
2455992.15676 1.29248269233227 1.67358895789856
2455995.11402 1.14099957492777 1.93328735577513
2456000.09182 -2.41334056261421 1.68237926758505
2456019.00553 -3.02645803446503 2.14478437144623
2456020.0085 5.0667416150418 1.77098842458103
2456073.86262 -0.507824439092455 1.77991572834222
2456114.7638249 1.02348660723377 1.29969446821722
2456166.73653 0.532245804593727 2.08
2456195.73666 -0.963715437544595 1.68237926758505
2456473.78591 0.879943837783373 1.82471915647313
2456506.75994 -2.18458648087154 1.40089257261219
